model,prompt_variant,sex,income_band,education_band,outcome,n,n_correct,accuracy,se,ci_low,ci_high
Qwen2_5-72B-Instruct,baseline_notime,maennlich,low_income,before_university_track,correct_prediction,6758,3143,0.4650784255696952,0.006067350165831809,0.45318641924466485,0.47697043189472554
Qwen2_5-72B-Instruct,baseline_notime,maennlich,low_income,university_track_or_higher,correct_prediction,4671,2501,0.5354313851423678,0.007297463170988964,0.5211283573272294,0.5497344129575061
Qwen2_5-72B-Instruct,baseline_notime,maennlich,middle_income,before_university_track,correct_prediction,8818,4022,0.45611249716489,0.005304023976583327,0.4457166101707867,0.4665083841589933
Qwen2_5-72B-Instruct,baseline_notime,maennlich,middle_income,university_track_or_higher,correct_prediction,5551,2875,0.5179246982525672,0.006706642211677858,0.5047796795176785,0.5310697169874558
Qwen2_5-72B-Instruct,baseline_notime,weiblich,high_income,before_university_track,correct_prediction,3019,1421,0.47068565750248426,0.009084285127527503,0.45288045865253035,0.48849085635243816
Qwen2_5-72B-Instruct,baseline_notime,weiblich,high_income,university_track_or_higher,correct_prediction,4071,2268,0.5571112748710391,0.007785163447535334,0.5418523545138698,0.5723701952282083
Qwen2_5-72B-Instruct,baseline_notime,weiblich,low_income,before_university_track,correct_prediction,7294,3101,0.42514395393474086,0.0057884818496145626,0.4137985295094963,0.4364893783599854
Qwen2_5-72B-Instruct,baseline_notime,weiblich,low_income,university_track_or_higher,correct_prediction,4493,2261,0.503227242377031,0.007459208528907727,0.48860719366037186,0.5178472910936901
Qwen2_5-72B-Instruct,baseline_notime,weiblich,middle_income,before_university_track,correct_prediction,8178,3688,0.45096600635852285,0.00550234689992708,0.4401814064346658,0.4617506062823799
Qwen2_5-72B-Instruct,baseline_notime,weiblich,middle_income,university_track_or_higher,correct_prediction,5524,2890,0.5231716147719044,0.006720108759766915,0.5100002016027613,0.5363430279410476
Qwen2_5-72B-Instruct,tanchored,maennlich,high_income,before_university_track,correct_prediction,3830,1886,0.49242819843342034,0.00807831555453883,0.47659469994652426,0.5082616969203164
Qwen2_5-72B-Instruct,tanchored,maennlich,high_income,university_track_or_higher,correct_prediction,5520,2935,0.5317028985507246,0.006716232313564005,0.5185390832161392,0.54486671388531
Qwen2_5-72B-Instruct,tanchored,maennlich,low_income,before_university_track,correct_prediction,6758,3159,0.4674459899378514,0.006069297908167569,0.455550166037843,0.47934181383785984
Qwen2_5-72B-Instruct,tanchored,maennlich,low_income,university_track_or_higher,correct_prediction,4671,2524,0.5403553842860201,0.007291987182006062,0.5260630894092883,0.554647679162752
Qwen2_5-72B-Instruct,tanchored,maennlich,middle_income,before_university_track,correct_prediction,8818,3975,0.450782490360626,0.0052987162002634414,0.44039700660810965,0.46116797411314236
Qwen2_5-72B-Instruct,tanchored,maennlich,middle_income,university_track_or_higher,correct_prediction,5551,2905,0.5233291298865069,0.006703647155961452,0.5101899814608225,0.5364682783121913
Qwen2_5-72B-Instruct,tanchored,weiblich,high_income,before_university_track,correct_prediction,3019,1354,0.4484928784365684,0.009051525548179019,0.4307518883621375,0.46623386851099924
Qwen2_5-72B-Instruct,tanchored,weiblich,high_income,university_track_or_higher,correct_prediction,4071,2243,0.5509702775730778,0.007795627499254265,0.5356908476745394,0.5662497074716162
Qwen2_5-72B-Instruct,tanchored,weiblich,low_income,before_university_track,correct_prediction,7294,2934,0.4022484233616671,0.0057414906368733285,0.3909951017133954,0.4135017450099388
Qwen2_5-72B-Instruct,tanchored,weiblich,low_income,university_track_or_higher,correct_prediction,4493,2259,0.5027821054974405,0.007459248436966046,0.4881619785609871,0.5174022324338939
Qwen2_5-72B-Instruct,tanchored,weiblich,middle_income,before_university_track,correct_prediction,8178,3498,0.4277329420396185,0.005470942744964368,0.4170098942594883,0.43845598981974865
Qwen2_5-72B-Instruct,tanchored,weiblich,middle_income,university_track_or_higher,correct_prediction,5524,2862,0.5181028240405503,0.0067229260691701286,0.5049258889449768,0.5312797591361238
Qwen2_5-72B-Instruct,trajectory,maennlich,high_income,before_university_track,correct_prediction,2588,1889,0.7299072642967542,0.008727867788278453,0.7128006434317284,0.74701388516178
Qwen2_5-72B-Instruct,trajectory,maennlich,high_income,university_track_or_higher,correct_prediction,3883,2954,0.7607519958794746,0.00684639601989309,0.7473330596804841,0.7741709320784651
Qwen2_5-72B-Instruct,trajectory,maennlich,low_income,before_university_track,correct_prediction,4446,3169,0.7127755285650023,0.006785820707397031,0.6994753199785041,0.7260757371515004
Qwen2_5-72B-Instruct,trajectory,maennlich,low_income,university_track_or_higher,correct_prediction,3245,2461,0.7583975346687211,0.007514356348582041,0.7436693962255002,0.7731256731119419
Qwen2_5-72B-Instruct,trajectory,maennlich,middle_income,before_university_track,correct_prediction,5933,4171,0.7030170234282825,0.005932141810099933,0.6913900254804867,0.7146440213760784
Qwen2_5-72B-Instruct,trajectory,maennlich,middle_income,university_track_or_higher,correct_prediction,3926,2974,0.7575140091696383,0.0068401167324278755,0.7441073803740796,0.7709206379651969
Qwen2_5-72B-Instruct,trajectory,weiblich,high_income,before_university_track,correct_prediction,1939,1388,0.7158329035585353,0.010242449205408332,0.695757703115935,0.7359081040011357
Qwen2_5-72B-Instruct,trajectory,weiblich,high_income,university_track_or_higher,correct_prediction,2742,2126,0.775346462436178,0.007970229198293748,0.7597248132075223,0.7909681116648337
Qwen2_5-72B-Instruct,trajectory,weiblich,low_income,before_university_track,correct_prediction,4614,3214,0.6965756393584742,0.006768159249719508,0.683310047229024,0.7098412314879244
Qwen2_5-72B-Instruct,trajectory,weiblich,low_income,university_track_or_higher,correct_prediction,2953,2193,0.7426346088723332,0.008045090641683628,0.7268662312146333,0.7584029865300331
Qwen2_5-72B-Instruct,trajectory,weiblich,middle_income,before_university_track,correct_prediction,5178,3590,0.6933178833526458,0.006408101826450944,0.6807580037728019,0.7058777629324896
Qwen2_5-72B-Instruct,trajectory,weiblich,middle_income,university_track_or_higher,correct_prediction,3733,2829,0.7578355210286633,0.0070115446512852625,0.7440928935121441,0.7715781485451824
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline,maennlich,high_income,before_university_track,correct_prediction,3830,2241,0.5851174934725849,0.007961313317549712,0.5695133193701875,0.6007216675749824
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline,maennlich,high_income,university_track_or_higher,correct_prediction,5520,3023,0.5476449275362318,0.006699150401465954,0.5345145927493585,0.5607752623231052
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline,maennlich,low_income,before_university_track,correct_prediction,6758,3667,0.5426161586268127,0.006060070496943218,0.530738420452804,0.5544938968008214
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline,maennlich,low_income,university_track_or_higher,correct_prediction,4671,2245,0.48062513380432453,0.007310360094406481,0.46629682801928785,0.4949534395893612
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline,maennlich,middle_income,before_university_track,correct_prediction,8818,5101,0.5784758448627807,0.005258583817148151,0.5681690205811704,0.588782669144391
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline,maennlich,middle_income,university_track_or_higher,correct_prediction,5551,2896,0.521707800396325,0.0067046282167441545,0.5085667290915065,0.5348488717011436
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline,weiblich,high_income,before_university_track,correct_prediction,3019,1993,0.6601523683338854,0.008620504049565866,0.6432561803967363,0.6770485562710344
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline,weiblich,high_income,university_track_or_higher,correct_prediction,4071,2479,0.6089412920658315,0.007648180722068009,0.5939508578505782,0.6239317262810847
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline,weiblich,low_income,before_university_track,correct_prediction,7294,4634,0.6353166986564299,0.0056359897496853556,0.6242701587470466,0.6463632385658132
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline,weiblich,low_income,university_track_or_higher,correct_prediction,4493,2303,0.5125751168484309,0.007457004385693077,0.4979593882524725,0.5271908454443893
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline,weiblich,middle_income,before_university_track,correct_prediction,8178,5418,0.6625091709464417,0.005228816272207165,0.6522606910529156,0.6727576508399677
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline,weiblich,middle_income,university_track_or_higher,correct_prediction,5524,3017,0.5461622013034033,0.006698604196729041,0.5330329370778144,0.5592914655289922
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline_notime,maennlich,high_income,before_university_track,correct_prediction,3830,2239,0.5845953002610966,0.007962766408128952,0.5689882781011639,0.6002023224210293
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline_notime,maennlich,high_income,university_track_or_higher,correct_prediction,5520,3038,0.5503623188405797,0.006695548446015064,0.5372390438863902,0.5634855937947693
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline_notime,maennlich,low_income,before_university_track,correct_prediction,6758,3640,0.538620893755549,0.006064031744243612,0.5267353915368316,0.5505063959742664
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline_notime,maennlich,low_income,university_track_or_higher,correct_prediction,4671,2244,0.48041104688503533,0.0073102379491379365,0.46608298050472496,0.4947391132653457
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline_notime,maennlich,middle_income,before_university_track,correct_prediction,8818,5103,0.5787026536629621,0.005258199402418258,0.5683965828342223,0.5890087244917019
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline_notime,maennlich,middle_income,university_track_or_higher,correct_prediction,5551,2907,0.5236894253287696,0.00670341952934049,0.5105507230512623,0.536828127606277
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline_notime,weiblich,high_income,before_university_track,correct_prediction,3019,1991,0.6594898973169924,0.008624571318346506,0.6425857375330332,0.6763940571009516
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline_notime,weiblich,high_income,university_track_or_higher,correct_prediction,4071,2477,0.6084500122819946,0.007649895599701116,0.5934562169065803,0.6234438076574088
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline_notime,weiblich,low_income,before_university_track,correct_prediction,7294,4621,0.6335344118453523,0.005641814792282132,0.6224764548524794,0.6445923688382252
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline_notime,weiblich,low_income,university_track_or_higher,correct_prediction,4493,2305,0.5130202537280214,0.007456834354290465,0.4984048583936121,0.5276356490624308
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline_notime,weiblich,middle_income,before_university_track,correct_prediction,8178,5405,0.6609195402298851,0.005234824479241583,0.6506592842505716,0.6711797962091985
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline_notime,weiblich,middle_income,university_track_or_higher,correct_prediction,5524,3017,0.5461622013034033,0.006698604196729041,0.5330329370778144,0.5592914655289922
Qwen2_5-7B-Instruct-GPTQ-Int4,tanchored,maennlich,high_income,before_university_track,correct_prediction,3830,2230,0.5822454308093995,0.007969191478607427,0.566625815511329,0.59786504610747
Qwen2_5-7B-Instruct-GPTQ-Int4,tanchored,maennlich,high_income,university_track_or_higher,correct_prediction,5520,3017,0.5465579710144928,0.0067005347414635825,0.5334249229212241,0.5596910191077614
Qwen2_5-7B-Instruct-GPTQ-Int4,tanchored,maennlich,low_income,before_university_track,correct_prediction,6758,3620,0.5356614382953536,0.006066713329902212,0.5237706801687453,0.547552196421962
Qwen2_5-7B-Instruct-GPTQ-Int4,tanchored,maennlich,low_income,university_track_or_higher,correct_prediction,4671,2242,0.47998287304645687,0.007309989625541522,0.46565529338039546,0.4943104527125183
Qwen2_5-7B-Instruct-GPTQ-Int4,tanchored,maennlich,middle_income,before_university_track,correct_prediction,8818,5083,0.5764345656611477,0.005261992396384562,0.566121060564234,0.5867480707580615
Qwen2_5-7B-Instruct-GPTQ-Int4,tanchored,maennlich,middle_income,university_track_or_higher,correct_prediction,5551,2912,0.5245901639344263,0.006702835165075088,0.5114526070108791,0.5377277208579734
Qwen2_5-7B-Instruct-GPTQ-Int4,tanchored,weiblich,high_income,before_university_track,correct_prediction,3019,1952,0.6465717124875787,0.008700164152267605,0.6295193907491342,0.6636240342260232
Qwen2_5-7B-Instruct-GPTQ-Int4,tanchored,weiblich,high_income,university_track_or_higher,correct_prediction,4071,2470,0.6067305330385655,0.007655833662853138,0.5917250990593733,0.6217359670177577
Qwen2_5-7B-Instruct-GPTQ-Int4,tanchored,weiblich,low_income,before_university_track,correct_prediction,7294,4573,0.626953660542912,0.0056626045439692576,0.6158549556367323,0.6380523654490917
Qwen2_5-7B-Instruct-GPTQ-Int4,tanchored,weiblich,low_income,university_track_or_higher,correct_prediction,4493,2283,0.5081237480525261,0.007458379279827956,0.4935053246640633,0.5227421714409889
Qwen2_5-7B-Instruct-GPTQ-Int4,tanchored,weiblich,middle_income,before_university_track,correct_prediction,8178,5352,0.6544387380777696,0.005258640378286206,0.6441318029363287,0.6647456732192106
Qwen2_5-7B-Instruct-GPTQ-Int4,tanchored,weiblich,middle_income,university_track_or_higher,correct_prediction,5524,2992,0.5416364952932657,0.006703971207640829,0.5284967117262898,0.5547762788602417
Qwen2_5-7B-Instruct-GPTQ-Int4,trajectory,maennlich,high_income,before_university_track,correct_prediction,2588,2177,0.8411901081916537,0.007184618586390236,0.8271082557623288,0.8552719606209787
Qwen2_5-7B-Instruct-GPTQ-Int4,trajectory,maennlich,high_income,university_track_or_higher,correct_prediction,3883,3262,0.8400721091939223,0.005882158091521213,0.8285430793345407,0.8516011390533038
Qwen2_5-7B-Instruct-GPTQ-Int4,trajectory,maennlich,low_income,before_university_track,correct_prediction,4446,3706,0.8335582546108862,0.005586172979841842,0.8226093555703962,0.8445071536513762
Qwen2_5-7B-Instruct-GPTQ-Int4,trajectory,maennlich,low_income,university_track_or_higher,correct_prediction,3245,2730,0.8412942989214176,0.006414501135295812,0.8287218766962379,0.8538667211465973
Qwen2_5-7B-Instruct-GPTQ-Int4,trajectory,maennlich,middle_income,before_university_track,correct_prediction,5933,4932,0.8312826563290072,0.004862023461637453,0.8217530903441979,0.8408122223138166
Qwen2_5-7B-Instruct-GPTQ-Int4,trajectory,maennlich,middle_income,university_track_or_higher,correct_prediction,3926,3335,0.8494651044319919,0.005707109649934653,0.83827916951812,0.8606510393458637
Qwen2_5-7B-Instruct-GPTQ-Int4,trajectory,weiblich,high_income,before_university_track,correct_prediction,1939,1607,0.8287777204744714,0.008554807994598766,0.8120102968050579,0.8455451441438849
Qwen2_5-7B-Instruct-GPTQ-Int4,trajectory,weiblich,high_income,university_track_or_higher,correct_prediction,2742,2254,0.8220277169948942,0.007304419230461191,0.8077110553031902,0.8363443786865982
Qwen2_5-7B-Instruct-GPTQ-Int4,trajectory,weiblich,low_income,before_university_track,correct_prediction,4614,3848,0.8339835283918509,0.00547791805413612,0.8232468090057441,0.8447202477779576
Qwen2_5-7B-Instruct-GPTQ-Int4,trajectory,weiblich,low_income,university_track_or_higher,correct_prediction,2953,2401,0.8130714527599052,0.007174149927443908,0.7990101189021152,0.8271327866176953
Qwen2_5-7B-Instruct-GPTQ-Int4,trajectory,weiblich,middle_income,before_university_track,correct_prediction,5178,4244,0.8196214754731557,0.005343404557999025,0.8091484025394776,0.8300945484068337
Qwen2_5-7B-Instruct-GPTQ-Int4,trajectory,weiblich,middle_income,university_track_or_higher,correct_prediction,3733,3113,0.8339137422984195,0.006091137737317701,0.8219751123332768,0.8458523722635622
