model,prompt_variant,sex,income_band,education_band,outcome,n,n_correct,accuracy,se,ci_low,ci_high
Qwen2_5-72B-Instruct,baseline_notime,maennlich,low_income,university_track_or_higher,correct_prediction,5393,1146,0.2124976821806045,0.005570418299485203,0.2015796623136135,0.2234157020475955
Qwen2_5-72B-Instruct,baseline_notime,maennlich,middle_income,before_university_track,correct_prediction,10372,2619,0.25250674893945235,0.004265882402114881,0.2441456194313072,0.2608678784475975
Qwen2_5-72B-Instruct,baseline_notime,maennlich,middle_income,university_track_or_higher,correct_prediction,6453,1489,0.23074538974120565,0.005244701042127193,0.22046577569863635,0.24102500378377495
Qwen2_5-72B-Instruct,baseline_notime,weiblich,high_income,before_university_track,correct_prediction,3702,955,0.25796866558616965,0.007190786491230921,0.24387472406335706,0.2720626071089823
Qwen2_5-72B-Instruct,baseline_notime,weiblich,high_income,university_track_or_higher,correct_prediction,4782,1155,0.24153074027603513,0.00618942653159344,0.22939946427411198,0.25366201627795826
Qwen2_5-72B-Instruct,baseline_notime,weiblich,low_income,before_university_track,correct_prediction,9803,2471,0.2520656941752525,0.0043853988349370175,0.24347031245877593,0.26066107589172904
Qwen2_5-72B-Instruct,baseline_notime,weiblich,low_income,university_track_or_higher,correct_prediction,5460,1181,0.2163003663003663,0.0055719489398927315,0.20537934637817656,0.22722138622255605
Qwen2_5-72B-Instruct,baseline_notime,weiblich,middle_income,before_university_track,correct_prediction,10694,2899,0.2710865906115579,0.0042985491591888214,0.2626614342595478,0.27951174696356795
Qwen2_5-72B-Instruct,baseline_notime,weiblich,middle_income,university_track_or_higher,correct_prediction,6709,1507,0.22462363988671932,0.005095128157576762,0.21463718869786888,0.23461009107556977
Qwen2_5-72B-Instruct,tanchored,maennlich,high_income,before_university_track,correct_prediction,4421,1035,0.2341099298801176,0.006368437330392295,0.2216277927125487,0.24659206704768652
Qwen2_5-72B-Instruct,tanchored,maennlich,high_income,university_track_or_higher,correct_prediction,6294,1431,0.22735938989513824,0.005283015000273261,0.21700468049460264,0.23771409929567383
Qwen2_5-72B-Instruct,tanchored,maennlich,low_income,before_university_track,correct_prediction,8142,2053,0.25214934905428643,0.004812500799296651,0.242716847487665,0.2615818506209079
Qwen2_5-72B-Instruct,tanchored,maennlich,low_income,university_track_or_higher,correct_prediction,5393,1111,0.20600778787316892,0.005507249225423147,0.19521357939133954,0.2168019963549983
Qwen2_5-72B-Instruct,tanchored,maennlich,middle_income,before_university_track,correct_prediction,10372,2472,0.23833397608947166,0.004183540876162171,0.2301342359721938,0.24653371620674952
Qwen2_5-72B-Instruct,tanchored,maennlich,middle_income,university_track_or_higher,correct_prediction,6453,1467,0.22733612273361228,0.005217334676857171,0.21711014676697224,0.23756209870025233
Qwen2_5-72B-Instruct,tanchored,weiblich,high_income,before_university_track,correct_prediction,3702,917,0.2477039438141545,0.007094840655034608,0.23379805613028667,0.26160983149802236
Qwen2_5-72B-Instruct,tanchored,weiblich,high_income,university_track_or_higher,correct_prediction,4782,1123,0.23483897950648264,0.006129947079236164,0.22282428323117975,0.24685367578178552
Qwen2_5-72B-Instruct,tanchored,weiblich,low_income,before_university_track,correct_prediction,9803,2361,0.24084463939610323,0.004318712785715061,0.23237996233610173,0.24930931645610474
Qwen2_5-72B-Instruct,tanchored,weiblich,low_income,university_track_or_higher,correct_prediction,5460,1164,0.21318681318681318,0.005542678169881733,0.20232316397384498,0.22405046239978138
Qwen2_5-72B-Instruct,tanchored,weiblich,middle_income,before_university_track,correct_prediction,10694,2784,0.26033289695156164,0.004243386472615055,0.25201585946523614,0.26864993443788715
Qwen2_5-72B-Instruct,tanchored,weiblich,middle_income,university_track_or_higher,correct_prediction,6709,1514,0.22566701445819048,0.00510351065378044,0.21566413357678083,0.23566989533960014
Qwen2_5-72B-Instruct,trajectory,maennlich,high_income,before_university_track,correct_prediction,3113,1139,0.3658849983938323,0.008633099675351509,0.34896412303014335,0.3828058737575213
Qwen2_5-72B-Instruct,trajectory,maennlich,high_income,university_track_or_higher,correct_prediction,4584,1753,0.38241710296684117,0.00717784340417345,0.3683485298946612,0.39648567603902113
Qwen2_5-72B-Instruct,trajectory,maennlich,low_income,before_university_track,correct_prediction,5647,2121,0.3755976624756508,0.006444434391273175,0.36296657106875535,0.38822875388254624
Qwen2_5-72B-Instruct,trajectory,maennlich,low_income,university_track_or_higher,correct_prediction,3902,1428,0.36596617119425934,0.007711396851295724,0.35085183336571973,0.38108050902279894
Qwen2_5-72B-Instruct,trajectory,maennlich,middle_income,before_university_track,correct_prediction,7343,2654,0.3614326569521994,0.005606350986126075,0.35044420901939227,0.3724211048850065
Qwen2_5-72B-Instruct,trajectory,maennlich,middle_income,university_track_or_higher,correct_prediction,4737,1742,0.3677432974456407,0.007005956099155852,0.3540116234912952,0.3814749713999862
Qwen2_5-72B-Instruct,trajectory,weiblich,high_income,before_university_track,correct_prediction,2525,983,0.3893069306930693,0.009703465633981797,0.370288138050465,0.40832572333567363
Qwen2_5-72B-Instruct,trajectory,weiblich,high_income,university_track_or_higher,correct_prediction,3359,1266,0.3768978862756773,0.008361543649650024,0.3605092607223632,0.3932865118289913
Qwen2_5-72B-Instruct,trajectory,weiblich,low_income,before_university_track,correct_prediction,6709,2357,0.35131912356536,0.005828241604985628,0.33989577001958815,0.36274247711113183
Qwen2_5-72B-Instruct,trajectory,weiblich,low_income,university_track_or_higher,correct_prediction,3781,1386,0.36656969055805344,0.00783654005896746,0.35121007204247723,0.38192930907362965
Qwen2_5-72B-Instruct,trajectory,weiblich,middle_income,before_university_track,correct_prediction,7392,2748,0.3717532467532468,0.005620973429932665,0.36073613883057876,0.3827703546759148
Qwen2_5-72B-Instruct,trajectory,weiblich,middle_income,university_track_or_higher,correct_prediction,4799,1773,0.3694519691602417,0.006967271024065908,0.35579611795307253,0.38310782036741087
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline,maennlich,high_income,before_university_track,correct_prediction,4421,671,0.15177561637638542,0.0053963004461253525,0.14119886750197974,0.1623523652507911
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline,maennlich,high_income,university_track_or_higher,correct_prediction,6294,915,0.14537654909437558,0.0044429478055696935,0.13666837139545898,0.1540847267932922
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline,maennlich,low_income,before_university_track,correct_prediction,8142,1081,0.1327683615819209,0.0037605321474530906,0.12539771857291285,0.14013900459092896
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline,maennlich,low_income,university_track_or_higher,correct_prediction,5393,660,0.12238086408307065,0.004462668111493995,0.11363403458454242,0.13112769358159887
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline,maennlich,middle_income,before_university_track,correct_prediction,10372,1537,0.14818742768993443,0.0034885620216974973,0.14134984612740734,0.15502500925246152
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline,maennlich,middle_income,university_track_or_higher,correct_prediction,6453,872,0.135130946846428,0.00425570735638381,0.12678976042791573,0.1434721332649403
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline,weiblich,high_income,before_university_track,correct_prediction,3702,484,0.1307401404646137,0.00554065462101405,0.11988045740742617,0.14159982352180125
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline,weiblich,high_income,university_track_or_higher,correct_prediction,4782,613,0.12818904224173985,0.004834280291092903,0.11871385287119776,0.13766423161228195
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline,weiblich,low_income,before_university_track,correct_prediction,9803,1095,0.11170049984698562,0.0031814695124721976,0.1054648196025401,0.11793618009143113
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline,weiblich,low_income,university_track_or_higher,correct_prediction,5460,556,0.10183150183150183,0.004092829588614262,0.09380955583781787,0.10985344782518579
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline,weiblich,middle_income,before_university_track,correct_prediction,10694,1310,0.12249859734430522,0.0031704388252392066,0.11628453724683638,0.12871265744177407
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline,weiblich,middle_income,university_track_or_higher,correct_prediction,6709,745,0.11104486510657326,0.0038358380772216282,0.10352662247521886,0.11856310773792765
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline_notime,maennlich,high_income,before_university_track,correct_prediction,4421,670,0.15154942320741913,0.005392996781033224,0.14097914951659402,0.16211969689824424
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline_notime,maennlich,high_income,university_track_or_higher,correct_prediction,6294,900,0.14299332697807435,0.004412519299426704,0.13434478915119802,0.15164186480495068
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline_notime,maennlich,low_income,before_university_track,correct_prediction,8142,1108,0.13608450012281995,0.0037999196643879567,0.12863665758061954,0.14353234266502035
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline_notime,maennlich,low_income,university_track_or_higher,correct_prediction,5393,650,0.12052660856666049,0.004433407077128116,0.11183713069548938,0.12921608643783158
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline_notime,maennlich,middle_income,before_university_track,correct_prediction,10372,1548,0.14924797531816428,0.0034988430843913678,0.1423902428727572,0.15610570776357136
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline_notime,maennlich,middle_income,university_track_or_higher,correct_prediction,6453,896,0.13885014721834807,0.004304589138896054,0.1304131525061118,0.14728714193058434
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline_notime,weiblich,high_income,before_university_track,correct_prediction,3702,466,0.12587790383576444,0.005451833616220464,0.11519230994797233,0.13656349772355655
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline_notime,weiblich,high_income,university_track_or_higher,correct_prediction,4782,543,0.11355081555834379,0.004587935095541233,0.10455846277108297,0.12254316834560461
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline_notime,weiblich,low_income,before_university_track,correct_prediction,9803,1110,0.11323064368050596,0.0032004262603128534,0.10695780821029277,0.11950347915071916
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline_notime,weiblich,low_income,university_track_or_higher,correct_prediction,5460,498,0.0912087912087912,0.0038963152409634155,0.08357201333650291,0.0988455690810795
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline_notime,weiblich,middle_income,before_university_track,correct_prediction,10694,1334,0.12474284645595661,0.003195255341385788,0.11848014598684047,0.13100554692507274
Qwen2_5-7B-Instruct-GPTQ-Int4,baseline_notime,weiblich,middle_income,university_track_or_higher,correct_prediction,6709,666,0.0992696377999702,0.003650704859304165,0.09211425627573404,0.10642501932420635
Qwen2_5-7B-Instruct-GPTQ-Int4,tanchored,maennlich,high_income,before_university_track,correct_prediction,4421,675,0.15268038905225062,0.005409473536983106,0.14207782091976373,0.1632829571847375
Qwen2_5-7B-Instruct-GPTQ-Int4,tanchored,maennlich,high_income,university_track_or_higher,correct_prediction,6294,911,0.14474102319669527,0.004434873846864454,0.13604867045684094,0.1534333759365496
Qwen2_5-7B-Instruct-GPTQ-Int4,tanchored,maennlich,low_income,before_university_track,correct_prediction,8142,1116,0.13706705969049374,0.003811443822048778,0.12959662979927813,0.14453748958170934
Qwen2_5-7B-Instruct-GPTQ-Int4,tanchored,maennlich,low_income,university_track_or_higher,correct_prediction,5393,687,0.12738735397737808,0.00454002975833505,0.11848889565104137,0.13628581230371478
Qwen2_5-7B-Instruct-GPTQ-Int4,tanchored,maennlich,middle_income,before_university_track,correct_prediction,10372,1566,0.1509834168916313,0.0035155352528037677,0.14409296779613592,0.1578738659871267
Qwen2_5-7B-Instruct-GPTQ-Int4,tanchored,maennlich,middle_income,university_track_or_higher,correct_prediction,6453,903,0.1399349139934914,0.004318648612588094,0.13147036271281873,0.14839946527416406
Qwen2_5-7B-Instruct-GPTQ-Int4,tanchored,weiblich,high_income,before_university_track,correct_prediction,3702,474,0.1280388978930308,0.005491630548664739,0.11727530201764791,0.1388024937684137
Qwen2_5-7B-Instruct-GPTQ-Int4,tanchored,weiblich,high_income,university_track_or_higher,correct_prediction,4782,620,0.12965286491007946,0.004857720521815275,0.12013173268732152,0.1391739971328374
Qwen2_5-7B-Instruct-GPTQ-Int4,tanchored,weiblich,low_income,before_university_track,correct_prediction,9803,1111,0.11333265326940732,0.0032016834003656654,0.10705735380469061,0.11960795273412403
Qwen2_5-7B-Instruct-GPTQ-Int4,tanchored,weiblich,low_income,university_track_or_higher,correct_prediction,5460,566,0.10366300366300367,0.0041252591290474065,0.09557749577007076,0.11174851155593658
Qwen2_5-7B-Instruct-GPTQ-Int4,tanchored,weiblich,middle_income,before_university_track,correct_prediction,10694,1330,0.12436880493734805,0.003191142906826082,0.11811416483996892,0.13062344503472717
Qwen2_5-7B-Instruct-GPTQ-Int4,tanchored,weiblich,middle_income,university_track_or_higher,correct_prediction,6709,711,0.10597704575942764,0.003757952992233486,0.09861145789465,0.11334263362420527
Qwen2_5-7B-Instruct-GPTQ-Int4,trajectory,maennlich,high_income,before_university_track,correct_prediction,3113,826,0.2653389013813042,0.007913241591253896,0.24982894786244658,0.28084885490016187
Qwen2_5-7B-Instruct-GPTQ-Int4,trajectory,maennlich,high_income,university_track_or_higher,correct_prediction,4584,1346,0.293630017452007,0.006726575772215673,0.2804459289384643,0.3068141059655497
Qwen2_5-7B-Instruct-GPTQ-Int4,trajectory,maennlich,low_income,before_university_track,correct_prediction,5647,1661,0.294138480609173,0.006063547468605946,0.2822539275707054,0.30602303364764066
Qwen2_5-7B-Instruct-GPTQ-Int4,trajectory,maennlich,low_income,university_track_or_higher,correct_prediction,3902,1085,0.2780625320348539,0.007172612933763821,0.26400421068467683,0.292120853385031
Qwen2_5-7B-Instruct-GPTQ-Int4,trajectory,maennlich,middle_income,before_university_track,correct_prediction,7343,2039,0.27767942257932726,0.005226369109351624,0.2674357391249981,0.28792310603365645
Qwen2_5-7B-Instruct-GPTQ-Int4,trajectory,maennlich,middle_income,university_track_or_higher,correct_prediction,4737,1299,0.27422419252691577,0.006481901611660432,0.2615196653680613,0.2869287196857702
Qwen2_5-7B-Instruct-GPTQ-Int4,trajectory,weiblich,high_income,before_university_track,correct_prediction,2525,681,0.2697029702970297,0.008832058574161602,0.252392135491673,0.28701380510238644
Qwen2_5-7B-Instruct-GPTQ-Int4,trajectory,weiblich,high_income,university_track_or_higher,correct_prediction,3359,857,0.2551354569812444,0.007521752826085421,0.240392821442117,0.2698780925203718
Qwen2_5-7B-Instruct-GPTQ-Int4,trajectory,weiblich,low_income,before_university_track,correct_prediction,6709,1809,0.2696377999701893,0.0054178956434003224,0.25901872450912466,0.2802568754312539
Qwen2_5-7B-Instruct-GPTQ-Int4,trajectory,weiblich,low_income,university_track_or_higher,correct_prediction,3781,987,0.26104205236709865,0.007142689333386228,0.24704238127366165,0.2750417234605357
Qwen2_5-7B-Instruct-GPTQ-Int4,trajectory,weiblich,middle_income,before_university_track,correct_prediction,7392,2054,0.2778679653679654,0.005210106094712388,0.26765615742232907,0.2880797733136017
Qwen2_5-7B-Instruct-GPTQ-Int4,trajectory,weiblich,middle_income,university_track_or_higher,correct_prediction,4799,1170,0.24380079183163159,0.006198124421956395,0.23165246796459704,0.25594911569866613
